,id,cari,mig,sex,age,fam_size,rural_urban
2640,174923922,2,1,Woman,20,13,Rural
2641,174923800,2,0,Woman,50,7,Rural
2642,174923694,2,1,Woman,24,3,Rural
2643,174923693,2,1,Woman,48,5,Rural
2644,174923619,2,0,Woman,52,4,Rural
2645,174923618,2,0,Woman,62,1,Rural
2646,174923616,2,0,Man,23,3,Rural
2647,174923614,1,0,Woman,25,6,Rural
2648,174923577,2,0,Woman,23,4,Rural
2649,174923575,2,0,Woman,33,4,Rural
2650,174923573,2,1,Woman,52,3,Rural
2651,174923494,1,0,Woman,39,5,Rural
2652,174923490,2,1,Woman,41,4,Rural
2653,174923488,1,0,Woman,71,3,Rural
2654,174923481,1,0,Woman,38,5,Rural
2655,174923457,1,1,Woman,27,5,Rural
2656,174923455,2,1,Woman,64,1,Rural
2657,174923436,2,1,Woman,35,7,Rural
2658,174923420,2,0,Woman,21,4,Rural
2659,174923419,1,0,Woman,42,2,Rural
2660,174923418,1,0,Woman,27,4,Rural
2661,174923302,2,1,Woman,32,4,Rural
2662,174923153,1,0,Woman,66,4,Rural
2663,174923080,1,1,Man,38,5,Rural
2664,174922570,1,1,Woman,40,6,Rural
2665,174922146,1,0,Woman,66,5,Urban
2666,174921327,1,1,Woman,39,9,Urban
2667,174921102,3,2,Woman,44,9,Urban
2668,174921100,2,0,Woman,58,6,Urban
2669,174921099,2,0,Woman,30,7,Urban
2670,174921098,3,1,Woman,52,10,Urban
2671,174921096,3,0,Woman,47,4,Urban
2672,174921026,2,0,Woman,36,5,Rural
2673,174921023,1,0,Man,65,6,Rural
2674,174921022,1,0,Woman,35,7,Rural
2675,174921021,2,1,Woman,25,4,Rural
2676,174921020,2,0,Woman,60,1,Rural
2677,174921018,2,1,Woman,32,6,Rural
2678,174920912,2,0,Woman,59,5,Rural
2679,174920910,2,0,Woman,35,2,Rural
2680,174920909,2,0,Woman,63,4,Rural
2681,174920908,2,0,Woman,28,4,Rural
2682,174920906,1,0,Woman,36,5,Rural
2683,174920877,2,1,Woman,18,6,Urban
2684,174920875,1,0,Woman,18,4,Urban
2685,174920868,1,0,Woman,69,6,Urban
2686,174920867,1,0,Man,62,3,Urban
2687,174920865,2,1,Woman,38,5,Urban
2688,174920864,2,0,Man,73,2,Urban
2689,174920862,1,0,Woman,59,6,Urban
2690,174920782,1,2,Woman,24,3,Urban
2691,174920781,2,0,Man,71,12,Urban
2692,174920780,2,1,Woman,43,6,Urban
2693,174920779,1,0,Woman,34,4,Urban
2694,174920778,2,1,Woman,29,4,Urban
2695,174920777,2,1,Woman,73,5,Urban
2696,174920387,1,0,Man,48,4,Urban
2697,174919794,2,1,Woman,22,5,Urban
2698,174919790,2,1,Woman,47,8,Urban
2699,174919788,2,0,Woman,41,5,Urban
2700,174919780,1,0,Woman,40,6,Urban
2701,174919777,2,0,Woman,20,7,Urban
2702,174919534,1,1,Woman,31,3,Urban
2703,174919255,1,1,Woman,53,6,Rural
2704,174919252,1,1,Woman,25,2,Rural
2705,174919250,2,1,Man,47,5,Rural
2706,174919248,1,0,Woman,80,1,Rural
2707,174919247,2,1,Man,66,3,Rural
2708,174919245,2,1,Woman,33,3,Rural
2709,174919235,2,0,Woman,66,2,Rural
2710,174919234,2,0,Man,60,4,Rural
2711,174919233,1,0,Woman,35,5,Rural
2712,174919232,2,0,Woman,23,3,Rural
2713,174919231,2,1,Woman,28,4,Rural
2714,174919229,2,0,Woman,58,3,Rural
2715,174918932,2,0,Man,40,4,Rural
2716,174918930,2,0,Man,29,4,Rural
2717,174918929,2,0,Woman,43,4,Rural
2718,174918928,3,0,Woman,30,3,Rural
2719,174918926,3,0,Woman,32,3,Rural
2720,174918925,2,0,Man,84,2,Rural
2721,174918924,2,0,Woman,31,3,Rural
2722,174918583,1,0,Man,56,9,Urban
2723,174918148,1,0,Woman,34,6,Rural
2724,174918146,2,0,Woman,54,5,Rural
2725,174918142,2,1,Woman,38,5,Rural
2726,174918138,2,0,Woman,43,3,Rural
2727,174917322,3,0,Woman,58,5,Rural
2728,174917318,3,0,Man,63,4,Rural
2729,174917311,3,0,Woman,39,6,Rural
2730,174917307,3,0,Woman,46,7,Rural
2731,174917301,2,0,Woman,44,4,Rural
2732,174917183,2,0,Woman,54,12,Rural
2733,174917175,2,1,Woman,36,4,Rural
2734,174917169,2,1,Woman,43,5,Rural
2735,174917165,2,1,Woman,37,4,Rural
2736,174917160,2,1,Woman,34,9,Rural
2737,174916887,1,1,Man,77,4,Urban
2738,174916528,2,0,Woman,61,8,Urban
2739,174916523,2,0,Woman,70,4,Urban
2740,174916520,2,0,Woman,45,14,Urban
2741,174916515,2,0,Woman,38,4,Urban
2742,174916513,2,1,Woman,55,2,Urban
2743,174916511,2,0,Woman,59,8,Urban
2744,174916508,1,1,Man,68,6,Urban
2745,174916501,2,0,Woman,87,8,Rural
2746,174916498,2,0,Woman,60,8,Rural
2747,174916494,2,0,Woman,65,9,Rural
2748,174916492,2,1,Woman,59,6,Rural
2749,174916489,2,0,Woman,60,9,Rural
2750,174916484,2,0,Woman,75,4,Rural
2751,174916480,1,0,Woman,57,7,Rural
2752,174916477,2,0,Woman,68,6,Rural
2753,174916472,3,1,Woman,62,8,Rural
2754,174916470,3,0,Woman,35,10,Urban
2755,174916467,1,1,Woman,75,4,Urban
2756,174916345,1,1,Man,33,3,Rural
2757,174916343,1,1,Woman,32,5,Rural
2758,174916339,1,0,Man,18,4,Rural
2759,174916332,1,1,Man,27,3,Rural
2760,174915914,1,0,Woman,38,4,Urban
2761,174915575,1,0,Woman,57,3,Urban
2762,174915246,1,0,Woman,49,7,Urban
2763,174915244,1,0,Woman,30,4,Urban
2764,174915242,1,0,Man,31,4,Urban
2765,174915241,2,0,Woman,44,9,Urban
2766,174915240,1,0,Woman,77,8,Urban
2767,174915228,3,1,Woman,28,8,Rural
